"values","name"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Inula salicina / Weidenblättriger Alant"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Iris pseudacorus / Gelbe Schwertlilie"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Iris sibirica / Sibirische Schwertlilie"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Isatis tinctoria / Färber-Waid"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Jasione montana / Berg-Sandglöckchen"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Knautia arvensis / Acker-Witwenblume"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Lamium album / Weiße Taubnessel"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Lapsana communis / Gemeiner Rainkohl"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Lathyrus sylvestris / Wald-Platterbse"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Legousia speculum-veneris / Echter Frauenspiegel"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Leontodon hispidus / Rauer Löwenzahn"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Leonurus cardiaca / Echtes Herzgespann"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Leucanthemum ircutianum / Wiesen-Margerite"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Leucanthemum vulgare agg. / Wiesen-Margerite"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Linaria vulgaris / Gewöhnliches Leinkraut"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Linum austriacum / Österreichischer Lein"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Lithospermum arvense / Acker-Steinsame"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Lotus pedunculatus / Sumpfschotenklee"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Lychnis flos-cuculi / Kuckucks-Lichtnelke"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Lychnis viscaria / Pechnelke"
"https://www.rieger-hofmann.de/rieger-hofmann-shop/einzelarten/blumen.html?tt_products%5Bpp%5D=3","Lycopus europaeus / Ufer-Wolfstrapp"
