"Wissenschaftlicher Name","Deutscher Name","Produzent","URL"
"Artemisia maritima","Strand-Beifuß","Blauetikett Bornträger",NA
"Aster macrophyllus","Großblättrige Aster,Eurybia macrophylla","Blauetikett Bornträger",NA
"Atriplex calotheca","Pfeilblättrige Melde","Blauetikett Bornträger",NA
"Azolla filiculoides","Großer Algenfarn,Farnähnlichee Algenfarn","Blauetikett Bornträger",NA
"Cakile maritima","Europäischer Meersenf","Blauetikett Bornträger",NA
"Cardamine impatiens","Spring-Schaumkraut","Blauetikett Bornträger",NA
"Elodea canadensis","Kanadische Wasserpest","Blauetikett Bornträger",NA
"Herniaria glabra","Kahles Bruchkraut,Christenschweiß, Dürrkraut","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/herniaria-glabra-bruchkraut.html"
"Honckenya peploides","Salzmiere","Blauetikett Bornträger",NA
"Lepidium latifolium","Pfefferkraut,Breitblättrige Kresse, Strand-Karse","Blauetikett Bornträger",NA
"Luzula campestris","Gewöhnliche Hainsimse","Blauetikett Bornträger",NA
"Narcissus pseudonarcissus","Gelbe Narzisse,Osterglocke, Trompeten-Narzisse","Blauetikett Bornträger",NA
"Narcissus poeticus","Dichter-Narzisse,Weiße Narzisse, Echte Narzisse","Blauetikett Bornträger",NA
"Petasites albus","Weiße Pestwurz","Blauetikett Bornträger",NA
"Plantago coronopus","Krähenfuß-Wegerich","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/plantago-coronopus-hirschhornwegerich.html"
"Polygonatum verticillatum","Quirlblättrige Weißwurz","Blauetikett Bornträger",NA
"Puschkinia scilloides","Puschkinie,Kegelblume","Blauetikett Bornträger",NA
"Rosa mollis","Weichblättrige Rose","Blauetikett Bornträger",NA
"Rubus odoratus","Wohlriechende Himbeere,Zimthimbeere","Blauetikett Bornträger",NA
"Rubus vulgaris","Gewöhnliche Brombeere","Blauetikett Bornträger",NA
"Salix purpurea","Purpur-Weide","Blauetikett Bornträger",NA
"Scutellaria altissima","Hohes Helmkraut","Blauetikett Bornträger",NA
"Sedum maximum","Große Fetthenne","Blauetikett Bornträger",NA
"Sedum telephium","Purpur-Fetthenne,Große Fetthenne, Hylotelephium telephium","Blauetikett Bornträger",NA
"Tanacetum parthenium","Mutterkraut,Falsche Kamille, Zierkamille, Fieberkraut","Blauetikett Bornträger",NA
"Telekia speciosa","Große Telekie,Großblumiger Scheinalant","Blauetikett Bornträger",NA
"Thalictrum aquilegifolium","Akeleiblättrige Wiesenraute","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/thalictrum-aquilegifolium-akeleibl-ttrige-wiesenraute.html"
"Tilia platyphyllos","Sommer-Linde","Blauetikett Bornträger",NA
"Verbascum thapsus","Kleinblütige Königskerze,Echte Königskerze","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/verbascum-thapsus-kleinbl-tige-k-nigskerze.html"
"Dichoropetalum carvifolia","Kümmelblatt-Haarstrang","Blauetikett Bornträger",NA
"Dryopteris affinis","Heimischer Goldschuppenfarn","Blauetikett Bornträger",NA
"Eleocharis palustris","Echte Sumpfbinse","Blauetikett Bornträger",NA
"Falcaria vulgaris","Gemeine Sichelmöhre,Sicheldolde","Blauetikett Bornträger",NA
"Hyacinthoides non-scripta","Atlantisches Hasenglöckchen","Blauetikett Bornträger",NA
"Rumex scutatus","Schild-Ampfer","Blauetikett Bornträger",NA
"Thymus praecox","Frühlingsthymian,Früher Thymian","Blauetikett Bornträger",NA
"Verbascum pulverulentum","Flockige Königskerze","Blauetikett Bornträger",NA
"Viola biflora","Zweiblütiges Veilchen","Blauetikett Bornträger",NA
"Viscaria vulgaris","Gewöhnliche Pechnelke","Blauetikett Bornträger",NA
"Aconitum napellus","Blauer Eisenhut","Blauetikett Bornträger",NA
"Antirrhinum orontium","Acker-Löwenmaul","Blauetikett Bornträger",NA
"Armeria arenaria","Wegerich-Grasnelke","Blauetikett Bornträger",NA
"Centaurea stoebe","Rispen-Flockenblume","Blauetikett Bornträger",NA
"Muscari racemosum","Große Traubenhyazinthe,Perlhyazinthe","Blauetikett Bornträger",NA
"Prunus fruticosa","Zwerg-Kirsche,Zweigweichsel","Blauetikett Bornträger",NA
"Rosa scabriuscula","Kratzrose","Blauetikett Bornträger",NA
"Salix nigricans","Schwarz-Weide","Blauetikett Bornträger",NA
"Spergularia marina","Salz-Schuppenmiere","Blauetikett Bornträger",NA
"Trifolium ochroleucum","Blassgelber Klee","Blauetikett Bornträger",NA
"Veronica longifolia","Langblättriger Ehrenpreis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-longifolia-langbl-ttriger-ehrenpreis.html"
"Vitis sylvestris","Wilder Wein","Blauetikett Bornträger",NA
"Ribes alpinum","Alpen-Johannisbeere","Blauetikett Bornträger",NA
"Sorbus latifolia","Rundblättrige Mehlbeere","Blauetikett Bornträger",NA
"Teucrium chamaedrys","Edel-Gamander,Echter Gamander","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/teucrium-chamaedrys-edelgamander.html"
"Angelica archangelica","Echte Engelwurz","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/angelica-archangelica-engelwurz.html"
"Cardamine bulbifera","Zwiebel-Schaumkraut","Blauetikett Bornträger",NA
"Carlina acaulis","Silberdistel,Große Eberwurz","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/carlina-acaulis-simplex-silberdistel.html"
"Centaurea phrygia","Phrygische Flockenblume","Blauetikett Bornträger",NA
"Knautia drymeia","Ungarische Witwenblume","Blauetikett Bornträger",NA
"Lonicera nigra","Schwarze Heckenkirsche","Blauetikett Bornträger",NA
"Luzula sylvatica","Wald-Hainsimse,Wald-Marbel","Blauetikett Bornträger",NA
"Nuphar lutea","Gelbe Teichrose","Blauetikett Bornträger",NA
"Ornithogalum umbellatum","Dolden-Milchstern","Blauetikett Bornträger",NA
"Polygala amara","Bitteres Kreuzblümchen","Blauetikett Bornträger",NA
"Portulaca oleracea","Portulak,Gemüse-Portulak, Sommerportulak","Blauetikett Bornträger",NA
"Rosa corymbifera","Heckenrose","Blauetikett Bornträger",NA
"Salix triandra","Mandel-Weide","Blauetikett Bornträger",NA
"Verbascum lychnitis","Mehlige Königskerze","Blauetikett Bornträger",NA
"Viscum album","Laubholz-Mistel,Weißbeerige Mistel","Blauetikett Bornträger",NA
"Anthriscus cerefolium","Echter Kerbel","Blauetikett Bornträger",NA
"Aster alpinus","Alpen-Aster","Blauetikett Bornträger",NA
"Iris aphylla","Nacktstengelige Schwertlilie","Blauetikett Bornträger",NA
"Mentha arvensis","Acker-Minze,Korn-Minze","Blauetikett Bornträger",NA
"Noccaea montana","Berg-Täschelkraut","Blauetikett Bornträger",NA
"Rapistrum perenne","Stauden-Rapsdotter","Blauetikett Bornträger",NA
"Spergula arvensis","Acker-Spergel,Feld-Spark","Blauetikett Bornträger",NA
"Stachys palustris","Sumpf-Ziest","Blauetikett Bornträger",NA
"Veronica spuria","Rispiger Blauweiderich","Blauetikett Bornträger",NA
"Alisma plantago-aquatica","Gewöhnlicher Froschlöffel","Blauetikett Bornträger",NA
"Carex acuta","Schlank-Segge","Blauetikett Bornträger",NA
"Carex leporina","Hasenpfoten-Segge","Blauetikett Bornträger",NA
"Carex pilulifera","Pillen-Segge","Blauetikett Bornträger",NA
"Cirsium palustre","Sumpf-Kratzdistel","Blauetikett Bornträger",NA
"Convallaria majalis","Maiglöckchen","Blauetikett Bornträger",NA
"Corydalis cava","Hohler Lerchensporn,Hohlknolliger Lerchensporn","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/corydalis-cava-hohler-lerchensporn.html"
"Dryopteris carthusiana","Gewöhnlicher Dornfarn,Dorniger Wurmfarn","Blauetikett Bornträger",NA
"Erysimum cheiranthoides","Acker-Schöterich,Goldlack-Schotendotter, Gänsesterbkraut","Blauetikett Bornträger",NA
"Fraxinus excelsior","Gewöhnliche Esche","Blauetikett Bornträger",NA
"Hieracium lachenalii","Gewöhnliches Habichtskraut","Blauetikett Bornträger",NA
"Hieracium sabaudum","Savoyer Habichtskraut","Blauetikett Bornträger",NA
"Linaria vulgaris","Echtes Leinkraut","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/linaria-vulgaris-gemeines-leinkraut.html"
"Luzula multiflora","Vielblütige Hainsimse","Blauetikett Bornträger",NA
"Potentilla argentea","Silber-Fingerkraut","Blauetikett Bornträger",NA
"Reseda lutea","Gelbe Resede,Gelber Wau","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/reseda-lutea-gelber-wau.html"
"Rubus ulmifolius","Mittelmeer-Brombeere","Blauetikett Bornträger",NA
"Sisymbrium loeselii","Loesels Rauke","Blauetikett Bornträger",NA
"Spergularia rubra","Rote Schuppenmiere,Acker-Schuppenmiere","Blauetikett Bornträger",NA
"Symphytum officinale","Echter Beinwell,Beinwurz","Blauetikett Bornträger",NA
"Tragopogon porrifolius","Haferwurzel","Blauetikett Bornträger",NA
"Trifolium campestre","Feld-Klee","Blauetikett Bornträger",NA
"Trifolium medium","Mittlerer Klee,Zickzack-Klee","Blauetikett Bornträger",NA
"Trifolium pratense","Wiesenklee,Rotklee","Blauetikett Bornträger",NA
"Vaccinium myrtillus","Heidelbeere,Waldheidelbeere","Blauetikett Bornträger",NA
"Veronica officinalis","Echter Ehrenpreis,Waldehrenpreis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/wald-ehrenpreis-veronica-officinalis.html"
"Veronica officinalis","Echter Ehrenpreis,Waldehrenpreis","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/veronica-officinalis-wald-ehrenpreis.html"
"Vicia angustifolia","Schmalblättrige Wicke","Blauetikett Bornträger",NA
"Vicia tetrasperma","Viersamige Wicke","Blauetikett Bornträger",NA
"Viola tricolor","Wildes Stiefmütterchen","Blauetikett Bornträger",NA
"Anthoxanthum odoratum","Gewöhnliches Ruchgras","Blauetikett Bornträger",NA
"Berteroa incana","Graukresse","Blauetikett Bornträger",NA
"Calamagrostis canescens","Sumpf-Reitgras","Blauetikett Bornträger",NA
"Centaurea montana","Berg-Flockenblume","Blauetikett Bornträger","https://www.blauetikett.de/samen-1/wildblumen/centaurea-montana-bergflockenblume.html"
"Chenopodium foliosum","Echter Erdbeerspinat","Blauetikett Bornträger",NA
"Euphorbia verrucosa","Warzen-Wolfsmilch","Blauetikett Bornträger",NA
"Glyceria maxima","Wasser-Schwaden","Blauetikett Bornträger",NA
"Lavatera thuringiaca","Thüringer Strauchpappel","Blauetikett Bornträger",NA
"Libanotis pyrenaica","Heilwurz","Blauetikett Bornträger",NA
"Linaria repens","Streifen-Leinkraut","Blauetikett Bornträger",NA
"Molinia caerulea","Gewöhnliches Pfeifengras","Blauetikett Bornträger",NA
"Rorippa amphibia","Wasser-Sumpfkresse","Blauetikett Bornträger",NA
"Sedum album","Weißer Mauerpfeffer,Weiße Fetthenne","Blauetikett Bornträger",NA
"Sorbus aria","Mehlbeere","Blauetikett Bornträger",NA
"Spergularia media","Flügelsamige Schuppenmiere","Blauetikett Bornträger",NA
"Tragopogon dubius","Großer Bocksbart","Blauetikett Bornträger",NA
"Trifolium arvense","Hasenklee","Blauetikett Bornträger",NA
