"Species","Producer","URL"
"Stachys sylvatica","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/stachys-sylvatica-saatgut-kaufen.html"
"Stachys sylvatica","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/stachys-sylvatica-872-wildpflanze-naturnah.html"
"Staphylea pinnata","Hof Berg-Garten",NA
"Stellaria alsine","Hof Berg-Garten",NA
"Stellaria holostea","Hof Berg-Garten",NA
"Stellaria nemorum","Hof Berg-Garten",NA
"Stipa calamagrostis","Hof Berg-Garten",NA
"Stipa capillata","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/product-1002-wildpflanze-naturnah.html"
"Stipa pennata","Hof Berg-Garten",NA
"Stipa pulcherrima","Hof Berg-Garten",NA
"Stratiotes aloides","Hof Berg-Garten",NA
"Succisa pratensis","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/succisa-pratensis-saatgut-kaufen.html"
"Succisa pratensis","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/succisa-pratensis-873-wildpflanze-naturnah.html"
"Symphytum officinale","Hof Berg-Garten",NA
"Symphytum tuberosum","Hof Berg-Garten",NA
"Tamus communis","Hof Berg-Garten",NA
"Tanacetum corymbosum","Hof Berg-Garten",NA
"Tanacetum macrophyllum","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/tanacetum-macrophyllum-wildpflanze-naturnah.html"
"Tanacetum parthenium","Hof Berg-Garten",NA
"Taxus baccata","Hof Berg-Garten",NA
"Telekia speciosa","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/telekia-speciosa-saatgut-kaufen.html"
"Tephroseris helenitis","Hof Berg-Garten",NA
"Tetragonolobus maritimus","Hof Berg-Garten",NA
"Teucrium botrys","Hof Berg-Garten",NA
"Teucrium chamaedrys","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/teucrium-chamaedrys-saatgut-kaufen.html"
"Teucrium chamaedrys","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/teucrium-chamaedrys-883-wildpflanze-naturnah.html"
"Teucrium montanum","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/teucrium-montanum-wildpflanze-naturnah.html"
"Teucrium scordium","Hof Berg-Garten",NA
"Teucrium scorodonia","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/teucrium-scorodonia-wildpflanze-naturnah.html"
"Thalictrum aquilegifolium","Hof Berg-Garten",NA
"Thalictrum flavum","Hof Berg-Garten",NA
"Thalictrum lucidum","Hof Berg-Garten",NA
"Thalictrum minus","Hof Berg-Garten",NA
"Thelypteris palustris","Hof Berg-Garten",NA
"Thesium bavarum","Hof Berg-Garten",NA
"Thlaspi montanum","Hof Berg-Garten",NA
"Thymus praecox","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/thymus-praecox-wildpflanze-naturnah.html"
"Thymus pulegioides","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/thymus-pulegioides-saatgut-kaufen.html"
"Thymus pulegioides","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/thymus-pulegioides-892-wildpflanze-naturnah.html"
"Thymus serpyllum","Hof Berg-Garten",NA
"Tilia platyphyllos","Hof Berg-Garten",NA
"Tragopogon dubius","Hof Berg-Garten",NA
"Tragopogon porrifolius","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/tragopogon-porrifolius-saatgut-kaufen.html"
"Tragopogon porrifolius","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/tragopogon-porrifolius-894-wildpflanze-naturnah.html"
"Trapa natans","Hof Berg-Garten",NA
"Trichophorum cespitosum","Hof Berg-Garten",NA
"Trientalis europaea","Hof Berg-Garten",NA
"Trifolium alpestre","Hof Berg-Garten",NA
"Trifolium arvense","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/trifolium-arvense-saatgut-kaufen.html"
"Trifolium campestre","Hof Berg-Garten",NA
"Trifolium medium","Hof Berg-Garten",NA
"Trifolium montanum","Hof Berg-Garten",NA
"Trifolium ochroleucum","Hof Berg-Garten",NA
"Trifolium pratense","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/trifolium-pratense-saatgut-kaufen.html"
"Trifolium rubens","Hof Berg-Garten",NA
"Triglochin maritimum","Hof Berg-Garten",NA
"Trinia glauca","Hof Berg-Garten",NA
"Tripolium pannonicum","Hof Berg-Garten",NA
"Trisetum flavescens","Hof Berg-Garten",NA
"Trollius europaeus","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/trollius-europaeus-saatgut-kaufen.html"
"Trollius europaeus","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/trollius-europaeus-896-wildpflanze-naturnah.html"
"Tulipa sylvestris","Hof Berg-Garten",NA
"Turritis glabra","Hof Berg-Garten",NA
"Typha angustifolia","Hof Berg-Garten",NA
"Typha minima","Hof Berg-Garten",NA
"Typha shuttleworthii","Hof Berg-Garten",NA
"Ulex europaeus","Hof Berg-Garten",NA
"Ulmus glabra","Hof Berg-Garten",NA
"Ulmus laevis","Hof Berg-Garten",NA
"Ulmus minor","Hof Berg-Garten",NA
"Utricularia vulgaris","Hof Berg-Garten",NA
"Vaccinium macrocarpon","Hof Berg-Garten",NA
"Vaccinium myrtillus","Hof Berg-Garten",NA
"Vaccinium oxycoccos","Hof Berg-Garten",NA
"Vaccinium uliginosum","Hof Berg-Garten",NA
"Vaccinium vitis-idaea","Hof Berg-Garten",NA
"Valeriana dioica","Hof Berg-Garten",NA
"Valeriana officinalis","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/valeriana-officinalis-saatgut-kaufen.html"
"Valeriana officinalis","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/valeriana-officinalis-901-wildpflanze-naturnah.html"
"Valeriana sambucifolia","Hof Berg-Garten",NA
"Valerianella carinata","Hof Berg-Garten",NA
"Valerianella locusta","Hof Berg-Garten",NA
"Verbascum blattaria","Hof Berg-Garten",NA
"Verbascum densiflorum","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/verbascum-densiflorum-saatgut-kaufen.html"
"Verbascum densiflorum","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/verbascum-densiflorum-902-wildpflanze-naturnah.html"
"Verbascum lychnitis","Hof Berg-Garten",NA
"Verbascum phlomoides","Hof Berg-Garten",NA
"Verbascum phoeniceum","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/verbascum-phoeniceum-saatgut-kaufen.html"
"Verbascum phoeniceum","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/verbascum-phoeniceum-905-wildpflanze-naturnah.html"
"Verbascum pulverulentum","Hof Berg-Garten",NA
"Verbascum thapsus","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/verbascum-thapsus-saatgut-kaufen.html"
"Verbascum thapsus","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/verbascum-thapsus-907-wildpflanze-naturnah.html"
"Verbena officinalis","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/verbena-officinalis-saatgut-kaufen.html"
"Verbena officinalis","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/verbena-officinalis-908-wildpflanze-naturnah.html"
"Veronica austriaca","Hof Berg-Garten",NA
"Veronica beccabunga","Hof Berg-Garten",NA
"Veronica fruticulosa","Hof Berg-Garten",NA
"Veronica longifolia","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/veronica-longifolia-911-wildpflanze-naturnah.html"
"Veronica officinalis","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/veronica-officinalis-saatgut-kaufen.html"
"Veronica prostrata","Hof Berg-Garten",NA
"Veronica spicata","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/veronica-spicata-saatgut-kaufen.html"
"Veronica spicata","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/veronica-spicata-913-wildpflanze-naturnah.html"
"Veronica spuria","Hof Berg-Garten",NA
"Veronica teucrium","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/veronica-teucrium-saatgut-kaufen.html"
"Veronica teucrium","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/veronica-teucrium-914-wildpflanze-naturnah.html"
"Viburnum opulus","Hof Berg-Garten",NA
"Vicia angustifolia","Hof Berg-Garten",NA
"Vicia cassubica","Hof Berg-Garten",NA
"Vicia dumetorum","Hof Berg-Garten",NA
"Vicia pisiformis","Hof Berg-Garten",NA
"Vicia sylvatica","Hof Berg-Garten",NA
"Vicia tenuifolia","Hof Berg-Garten",NA
"Vicia tetrasperma","Hof Berg-Garten",NA
"Vicia villosa","Hof Berg-Garten",NA
"Vincetoxicum hirundinaria","Hof Berg-Garten",NA
"Viola biflora","Hof Berg-Garten",NA
"Viola canina","Hof Berg-Garten",NA
"Viola elatior","Hof Berg-Garten",NA
"Viola hirta","Hof Berg-Garten",NA
"Viola palustris","Hof Berg-Garten","https://shop.hof-berggarten.de/pflanzen-bio-versand/pflanze-im-topf/viola-palustris-wildpflanze-naturnah.html"
"Viola reichenbachiana","Hof Berg-Garten",NA
"Viola rupestris","Hof Berg-Garten",NA
"Viola tricolor","Hof Berg-Garten","https://shop.hof-berggarten.de/samen-kaufen/einzelsaatgut/viola-tricolor-saatgut-kaufen.html"
"Viscaria vulgaris","Hof Berg-Garten",NA
"Viscum album","Hof Berg-Garten",NA
"Vitis sylvestris","Hof Berg-Garten",NA
"Woodsia ilvensis","Hof Berg-Garten",NA
