"Species","Producer","URL"
"Cirsium canum","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2441/cirsium-canum"
"Cirsium eriophorum","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2449/cirsium-eriophorum"
"Cirsium oleraceum","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2472/cirsium-oleraceum"
"Cirsium palustre","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2481/cirsium-palustre"
"Cirsium rivulare","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2491/cirsium-rivulare"
"Clematis recta","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2527/clematis-recta"
"Clinopodium vulgare","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2551/clinopodium-vulgare"
"Cochlearia officinalis","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2568/cochlearia-officinalis"
"Colchicum autumnale","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2578/colchicum-autumnale"
"Colutea arborescens","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2066/colutea-arborescens"
"Consolida regalis","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/3244/consolida-regalis-sa-kaltkeimer"
"Convallaria majalis","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2620/convallaria-majalis"
"Cornus mas","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2077/cornus-mas"
"Corydalis cava","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2667/corydalis-bulbosa-cava-alba-1-st"
"Corydalis solida","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2687/corydalis-solida-5-st_tb"
"Crambe maritima","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2735/crambe-maritima"
"Crataegus laevigata","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2131/crataegus-laevigata"
"Crataegus macrocarpa","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2143/crataegus-macrocarpa"
"Crepis biennis","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2774/crepis-biennis"
"Cruciata laevipes","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2792/cruciata-laevipes"
"Cyclamen purpurascens","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2862/cyclamen-purpurascens"
"Cymbalaria muralis","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2874/cymbalaria-muralis"
"Cynoglossum officinale","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2886/cynoglossum-officinale"
"Cynosurus cristatus","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/3505/pak-903-blumen-kraeuter-klimarasen-saatgut"
"Cytisus nigricans","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2222/cytisus-nigricans"
"Daphne cneorum","Kräuter- und Wildpflanzen-Gärtnerei Strickler","https://www.gaertnerei-strickler.de/artikel/2274/daphne-cneorum"
