"values","name"
"https://www.stauden-spatzundfrank.de/felsen-steinkraut-sulphureum-alyssum-saxatile-sulphureum.html","Felsen-Steinkraut Sulphureum (Alyssum saxatile Sulphureum)"
"https://www.stauden-spatzundfrank.de/felsennelke-petrorhagia-saxifraga-tunica-saxifraga.html","Felsennelke (Petrorhagia saxifraga, Tunica saxifraga)"
"https://www.stauden-spatzundfrank.de/felsennelke-rosette-petrorhagia-saxifraga-rosette.html","Felsennelke Rosette (Petrorhagia saxifraga Rosette)"
"https://www.stauden-spatzundfrank.de/fenchel-foeniculum-vulgare.html","Fenchel (Foeniculum vulgare)"
"https://www.stauden-spatzundfrank.de/fettwiesen-margerite-leucanthemum-ircutianum.html","Fettwiesen-Margerite (Leucanthemum ircutianum)"
"https://www.stauden-spatzundfrank.de/filziger-andorn-marrubium-incanum.html","Filziger Andorn (Marrubium incanum)"
"https://www.stauden-spatzundfrank.de/franzoesischer-estragon-franse-dragon-artemisia-dracunculus-var-sativus-franse-dragon.html","Französischer Estragon Franse Dragon (Artemisia dracunculus var. sativus Franse Dragon)"
"https://www.stauden-spatzundfrank.de/franzoesischer-milch-lattich-cicerbita-plumeri.html","Französischer Milch-Lattich (Cicerbita plumeri)"
"https://www.stauden-spatzundfrank.de/frauenfarn-athyrium-filix-femina.html","Frauenfarn (Athyrium filix-femina)"
"https://www.stauden-spatzundfrank.de/fruehbluehender-thymian-thymus-praecox.html","Frühblühender Thymian (Thymus praecox)"
"https://www.stauden-spatzundfrank.de/fruehlings-fingerkraut-potentilla-verna-potentilla-neumanniana.html","Frühlings-Fingerkraut (Potentilla verna, Potentilla neumanniana)"
"https://www.stauden-spatzundfrank.de/fruehlings-hainsimse-luzula-pilosa-igel.html","Frühlings-Hainsimse (Luzula pilosa Igel)"
"https://www.stauden-spatzundfrank.de/fruehlings-platterbse-lathyrus-vernus.html","Frühlings-Platterbse (Lathyrus vernus)"
"https://www.stauden-spatzundfrank.de/fugenfueller-trittfeste-stauden-fuer-plattenfugen.html","Fugenfüller - trittfeste Stauden für Plattenfugen"
"https://www.stauden-spatzundfrank.de/gamander-ehrenpreis-veronica-chamaedrys.html","Gamander Ehrenpreis (Veronica chamaedrys)"
"https://www.stauden-spatzundfrank.de/gaensebluemchen-bellis-perennis.html","Gänseblümchen (Bellis perennis)"
"https://www.stauden-spatzundfrank.de/gebirgs-kaelberkropf-chaerophyllum-hirsutum.html","Gebirgs-Kälberkropf (Chaerophyllum hirsutum)"
"https://www.stauden-spatzundfrank.de/gefleckte-taubnessel-lamium-maculatum.html","Gefleckte Taubnessel (Lamium maculatum)"
"https://www.stauden-spatzundfrank.de/gefluegeltes-johanniskraut-hypericum-tetrapterum.html","Geflügeltes Johanniskraut (Hypericum tetrapterum)"
"https://www.stauden-spatzundfrank.de/gefuellter-hahnenfuss-ranunculus-acris-multiplex.html","Gefüllter Hahnenfuß (Ranunculus acris Multiplex)"
"https://www.stauden-spatzundfrank.de/gelbe-skabiose-scabiosa-ochroleuca.html","Gelbe Skabiose (Scabiosa ochroleuca)"
"https://www.stauden-spatzundfrank.de/gelbe-sumpf-schwertlilie-iris-pseudacorus.html","Gelbe Sumpf-Schwertlilie (Iris pseudacorus)"
"https://www.stauden-spatzundfrank.de/gelbe-wiesenraute-thalictrum-flavum.html","Gelbe Wiesenraute (Thalictrum flavum)"
"https://www.stauden-spatzundfrank.de/gelber-enzian-gentiana-lutea.html","Gelber Enzian (Gentiana lutea)"
"https://www.stauden-spatzundfrank.de/gelber-hauhechel-ononis-natrix.html","Gelber Hauhechel (Ononis natrix)"
"https://www.stauden-spatzundfrank.de/gelber-lein-linum-flavum.html","Gelber Lein (Linum flavum)"
"https://www.stauden-spatzundfrank.de/gelber-wau-reseda-lutea.html","Gelber Wau (Reseda lutea)"
