"values","name"
"https://www.blauetikett.de/samen-1/wildblumen/geranium-pratense-wiesenstorchschnabel.html","Geranium pratense, Wiesenstorchschnabel  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/geranium-robertianum-ruprechtskraut.html","Geranium robertianum, Ruprechtskraut  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/geranium-sanguineum-blutstorchschnabel.html","Geranium sanguineum, Blutstorchschnabel  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/geum-rivale-bachnelkenwurz.html","Geum rivale, Bachnelkenwurz Samen"
"https://www.blauetikett.de/samen-1/wildblumen/geum-urbanum-echte-nelkenwurz.html","Geum urbanum, Echte Nelkenwurz  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/glechoma-hederacea-gundermann.html","Glechoma hederacea, Gundermann Samen"
"https://www.blauetikett.de/samen-1/wildblumen/helianthemum-nummularium-sonnenr-schen.html","Helianthemum nummularium, Sonnenröschen   Samen"
"https://www.blauetikett.de/samen-1/wildblumen/heracleum-sphondylium-b-renklau.html","Heracleum sphondylium, Bärenklau Samen"
"https://www.blauetikett.de/samen-1/wildblumen/herniaria-glabra-bruchkraut.html","Herniaria glabra, Bruchkraut  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/hieracium-aurantiacum-habichtskraut.html","Hieracium aurantiacum, Habichtskraut  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/hieracium-pilosella-habichtskraut.html","Hieracium pilosella, Habichtskraut  Samen "
"https://www.blauetikett.de/samen-1/wildblumen/humulus-lupulus-wilder-hopfen.html","Humulus lupulus, Wilder Hopfen  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/hyoscyamus-niger-bilsenkraut.html","Hyoscyamus niger, Bilsenkraut"
"https://www.blauetikett.de/samen-1/wildblumen/inula-helenium-alant-samen.html","Inula helenium, Alant  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/inula-hirta-rauher-alant.html","Inula hirta, Rauher Alant  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/iris-pseudacorus-wasserschwertlilie.html","Iris pseudacorus, Wasserschwertlilie   Samen"
"https://www.blauetikett.de/samen-1/wildblumen/iris-spuria-steppeniris.html","Iris spuria, Steppeniris"
"https://www.blauetikett.de/samen-1/wildblumen/isatis-tinctoria-f-rberwaid.html","Isatis tinctoria, Färberwaid"
"https://www.blauetikett.de/samen-1/wildblumen/knautia-arvensis-acker-witwenblume.html","Knautia arvensis, Acker-Witwenblume  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/lamium-purpureum-rote-taubnessel.html","Lamium purpureum, Rote Taubnessel  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/leonurus-cardiaca-herzgespann.html","Leonurus cardiaca, Herzgespann  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/linaria-vulgaris-gemeines-leinkraut.html","Linaria vulgaris, Gemeines Leinkraut"
"https://www.blauetikett.de/samen-1/wildblumen/linum-flavum-gelber-staudenlein.html","Linum flavum, Gelber Staudenlein Samen"
"https://www.blauetikett.de/samen-1/wildblumen/linum-perenne-blauer-staudenlein.html","Linum perenne, Blauer Staudenlein Samen"
"https://www.blauetikett.de/samen-1/wildblumen/lupinus-perennis-ausdauernde-lupine.html","Lupinus perennis, Ausdauernde Lupine Samen"
"https://www.blauetikett.de/samen-1/wildblumen/lychnis-flos-cuculi-kuckuckslichtnelke.html","Lychnis flos cuculi, Kuckuckslichtnelke Samen"
"https://www.blauetikett.de/samen-1/wildblumen/lycopus-europaeus-wolfstrapp.html","Lycopus europaeus, Wolfstrapp Samen"
"https://www.blauetikett.de/samen-1/wildblumen/lysimachia-vulgaris-gilbweiderich.html","Lysimachia vulgaris, Gilbweiderich  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/lythrum-salicaria-blutweiderich.html","Lythrum salicaria, Blutweiderich"
"https://www.blauetikett.de/samen-1/wildblumen/macleaya-microcarpa-federmohn.html","Macleaya microcarpa, Federmohn"
"https://www.blauetikett.de/samen-1/wildblumen/malva-alcea-rosenpappel.html","Malva alcea, Rosenmalve  Samen"
"https://www.blauetikett.de/samen-1/wildblumen/malva-moschata-moschus-malve.html","Malva moschata, Moschus-Malve  Samen "
